moiety,	O
substituted	O
or	O
unsubstituted,	O
linear	O
or	O
branched	O
alkyl,	O
alkyloxy,	O
alkylcarbonyl,	O
alkyloxycarbonyl,	O
alkenyl,	O
alkenyloxy,	O
alkenylcarbonyl,	O
alkenyloxycarbonyl,	O
alkynyl,	O
alkynyloxy,	O
alkynylcarbonyl,	O
alkynyloxycarbonyl,	O
aryl,	O
benzyl,	O
arlyoxy,	O
arylcarbonyl,	O
aryloxycarbonyl	O
and	O
sulphur	O
equivalents	O
of	O
said	O
oxy,	O
carbonyl	O
and	O
oxycarbonyl	O
moieties,	O
and	O
A	O
is	O
NH,	O
or	O
(	O
CH2	O
)	O
n,	O
where	O
n	O
is	O
preferably	O
0,	O
1	O
or	O
2	O
.	O
The	O
invention	O
also	O
relates	O
to	O
methods	O
for	O
preparing	O
the	O
compounds	O
and	O
their	O
uses	O
as	O
CCK	B-GENE
receptor	I-GENE
ligands	O
and	O
CCK	O
antagonists	O
.	O


Compounds	O
of	O
formula	O
(	O
I	O
)	O
which	O
are	O
useful	O
as	O
therapeutic	O
compounds,	O
particularly	O
in	O
the	O
treatment	O
of	O
pain	O
and	O
other	O
conditions	O
ameliorated	O
by	O
the	O
modulation	O
of	O
the	O
function	O
of	O
the	O
vanilloid-1	B-GENE
receptor	I-GENE
(	O
VR1	B-GENE
)	O
.	O


This	O
invention	O
concerns	O
substituted	O
diaza-spiro-	O
[	O
5	O
.	O
5	O
]	O
-undecane	O
derivatives	O
having	O
neurokinin	O
antagonistic	O
activity,	O
in	O
particular	O
NK1	B-GENE
antagonistic	O
activity,	O
a	O
combined	O
NK1	B-GENE
/	O
NK2	B-GENE
antagonistic	O
activity,	O
a	O
combined	O
NK1	B-GENE
/	O
NK3	B-GENE
antagonistic	O
activity	O
and	O
a	O
combined	O
NK1	B-GENE
/	O
NK2	B-GENE
/	O
NK3	B-GENE
antagonistic	O
activity,	O
their	O
preparation,	O
compositions	O
comprising	O
them	O
and	O
their	O
use	O
as	O
a	O
medicine,	O
in	O
particular	O
for	O
the	O
treatment	O
and	O
/	O
or	O
prophylaxis	O
of	O
schizophrenia,	O
emesis,	O
anxiety	O
and	O
depression,	O
irritable	O
bowel	O
syndrome	O
(	O
IBS	O
)	O
,	O
circadian	O
rhythm	O
disturbances,	O
pre-eclampsia,	O
nociception,	O
pain,	O
in	O
particular	O
visceral	O
and	O
neuropathic	O
pain,	O
pancreatitis,	O
neurogenic	O
inflammation,	O
asthma,	O
COPD	O
and	O
micturition	O
disorders	O
such	O
as	O
urinary	O
incontinence	O
.	O
	O
	O
The	O
compounds	O
according	O
to	O
the	O
invention	O
can	O
be	O
represented	O
by	O
general	O
Formula	O
(	O
I	O
)	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
and	O
comprises	O
also	O
the	O
pharmaceutically	O
acceptable	O
acid	O
or	O
base	O
addition	O
salts	O
thereof,	O
the	O
stereochemically	O
isomeric	O
forms	O
thereof,	O
the	O
N-oxide	O
form	O
thereof	O
and	O
prodrugs	O
thereof,	O
wherein	O
all	O
substituents	O
are	O
defined	O
as	O
in	O
Claim	O
1	O
.	O


The	O
invention	O
features	O
a	O
method	O
of	O
treating	O
an	O
inflammatory	O
condition	O
in	O
an	O
individual,	O
comprising	O
administering	O
an	O
agent	O
inhibits	O
the	O
interaction	O
between	O
a	O
Toll-like	B-GENE
receptor	I-GENE
2	I-GENE
(	O
TLR2	B-GENE
)	O
and	O
a	O
high	B-GENE
mobility	I-GENE
group	I-GENE
B	I-GENE
(	O
HMGB	B-GENE
)	O
polypeptide	O
to	O
the	O
individual	O
.	O
The	O
invention	O
also	O
features	O
methods	O
for	O
identifying	O
agents	O
that	O
inhibit	O
the	O
interaction	O
between	O
TLR2	B-GENE
and	O
HMGB	B-GENE
.	O


The	O
present	O
invention	O
relates	O
to	O
compounds	O
that	O
inhibit	O
dipeptidyl	B-GENE
peptidase	I-GENE
IV	I-GENE
(	O
DPP-IV	B-GENE
)	O
and	O
are	O
useful	O
for	O
the	O
prevention	O
or	O
treatment	O
of	O
diabetes,	O
especially	O
type	O
II	O
diabetes,	O
as	O
well	O
as	O
hyperglycemia,	O
Syndrome	O
X,	O
hyperinsulinemia,	O
obesity,	O
atherosclerosis,	O
and	O
various	O
immunomodulatory	O
diseases	O
.	O


The	O
present	O
invention	O
relates	O
to	O
compounds	O
of	O
formula	O
(	O
I	O
)	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
wherein	O
R1,	O
R2,	O
R3,	O
R4,	O
R5,	O
R6,	O
m	O
and	O
X	O
are	O
as	O
defined	O
in	O
the	O
description	O
and	O
claims,	O
and	O
pharmaceutically	O
acceptable	O
salts	O
thereof	O
.	O
The	O
compounds	O
are	O
useful	O
for	O
the	O
treatment	O
and	O
/	O
or	O
prophylaxis	O
of	O
diseases	O
which	O
are	O
associated	O
with	O
the	O
modulation	O
of	O
CB1	B-GENE
receptors	O
.	O


The	O
present	O
invention	O
provides	O
methods	O
and	O
compositions	O
for	O
treating	O
tumorigenic	O
cells	O
(	O
e	O
.	O
g	O
.	O
,	O
mammary	O
progenitor	O
cancer	O
cells	O
)	O
,	O
with	O
growth	B-GENE
hormone	I-GENE
receptor	I-GENE
antagonists	O
(	O
e	O
.	O
g	O
.	O
,	O
Pegvisomant	O
)	O
,	O
as	O
well	O
as	O
methods	O
and	O
compositions	O
for	O
screening	O
growth	B-GENE
hormone	I-GENE
receptor	I-GENE
antagonists	O
for	O
their	O
ability	O
serve	O
as	O
anti-neoplastic	O
agents	O
capable	O
of	O
killing	O
tumorigenic	O
cells	O
.	O
The	O
present	O
invention	O
provides	O
methods	O
for	O
identifying	O
tumorigenic	O
cells,	O
methods	O
of	O
obtaining	O
enriched	O
populations	O
of	O
tumorigenic	O
cells,	O
and	O
methods	O
of	O
causing	O
mammary	O
progenitor	O
cells	O
to	O
proliferate	O
and	O
/	O
or	O
differentiate	O
.	O


Remedies	O
or	O
prophylactics	O
for	O
diseases	O
in	O
association	O
with	O
CCR5	B-GENE
such	O
as	O
AIDS,	O
rheumatoid	O
arthritis	O
or	O
nephritis	O
comprising	O
a	O
cyclic	O
amine	O
compound	O
represented	O
by	O
the	O
following	O
formula	O
(	O
I	O
)	O
,	O
a	O
pharmaceutically	O
acceptable	O
acid	O
addition	O
salt	O
thereof	O
or	O
a	O
pharmaceutically	O
acceptable	O
C1-C6	O
alkyl	O
addition	O
salt	O
thereof,	O
as	O
an	O
active	O
ingredient	O
.	O


The	O
present	O
invention	O
relates	O
to	O
a	O
compound	O
represented	O
by	O
the	O
formula	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
wherein	O
A	O
is	O
a	O
benzene	O
ring	O
optionally	O
having	O
substituents,	O
R1,	O
R2a	O
and	O
R3	O
are	O
each	O
a	O
hydrogen	O
atom,	O
a	O
hydrocarbon	O
group	O
optionally	O
having	O
substituents	O
or	O
a	O
heterocyclic	O
group	O
optionally	O
having	O
substituents,	O
R1	O
and	O
R2a	O
may	O
form	O
a	O
ring	O
via	O
X,	O
when	O
R1	O
and	O
R2a	O
form	O
a	O
ring	O
via	O
X,	O
R1	O
and	O
R2a	O
are	O
each	O
a	O
bond	O
or	O
a	O
divalent	O
C1-5	O
acyclic	O
hydrocarbon	O
group	O
optionally	O
having	O
substituents,	O
and	O
X	O
is	O
a	O
bond,	O
an	O
oxygen	O
atom,	O
an	O
optionally	O
oxidized	O
sulfur	O
atom	O
or	O
an	O
imino	O
group	O
optionally	O
having	O
a	O
substituent,	O
provided	O
that	O
R1,	O
R2a	O
and	O
X	O
are	O
not	O
bonds	O
at	O
the	O
same	O
time,	O
or	O
a	O
salt	O
thereof,	O
and	O
an	O
agent	O
for	O
inhibiting	O
kinase	B-GENE
(	O
phosphorylation	O
enzyme	O
)	O
,	O
which	O
contains	O
this	O
compound	O
or	O
a	O
prodrug	O
thereof	O
.	O
The	O
compound	O
of	O
the	O
present	O
invention	O
has	O
an	O
inhibitory	O
activity	O
against	O
kinase	B-GENE
such	O
as	O
a	O
vascular	B-GENE
endothelial	I-GENE
growth	I-GENE
factor	I-GENE
receptor	I-GENE
(	O
VEGFR	B-GENE
)	O
and	O
the	O
like,	O
and	O
is	O
useful	O
as	O
an	O
agent	O
for	O
the	O
prophylaxis	O
or	O
treatment	O
of	O
cancer	O
and	O
the	O
like	O
.	O


[	O
Problem	O
]	O
There	O
is	O
provided	O
a	O
compound	O
which	O
can	O
be	O
used	O
for	O
therapy	O
of	O
diseases	O
in	O
which	O
11β-hydroxysteroid	B-GENE
dehydrogenase	I-GENE
type	I-GENE
1	I-GENE
(	O
11β-HSD1	B-GENE
)	O
participates,	O
in	O
particular	O
diabetes,	O
insulin	B-GENE
resistance	O
.	O
	O
	O
	O
	O
	O
[	O
Means	O
for	O
Solution	O
]	O
It	O
has	O
been	O
found	O
that	O
a	O
triazole	O
derivative	O
wherein	O
the	O
triazole	O
ring	O
is	O
substituted	O
with	O
a	O
trisubstituted	O
methyl	O
group	O
in	O
the	O
2-position	O
or	O
a	O
pharmaceutically	O
acceptable	O
salt	O
thereof	O
has	O
a	O
strong	O
11β-HSD1	B-GENE
inhibitory	O
activity	O
.	O
Moreover,	O
the	O
triazole	O
derivative	O
of	O
the	O
invention	O
exhibits	O
an	O
excellent	O
blood-glucose	O
level-lowering	O
action	O
and	O
hence	O
can	O
be	O
used	O
for	O
therapy	O
of	O
diabetes,	O
insulin	B-GENE
resistance	O
.	O


The	O
disclosure	O
relates	O
to	O
compounds	O
of	O
formula	O
(	O
I	O
)	O
:	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
wherein	O
Y,	O
Y1,	O
Yo,	O
R1,	O
R2,	O
R2′,	O
p,	O
R3,	O
R3′,	O
A,	O
B	O
and	O
Y2	O
have	O
the	O
meanings	O
given	O
in	O
the	O
description,	O
and	O
to	O
salts	O
thereof,	O
pharmaceutical	O
compositions	O
comprising	O
said	O
compounds	O
and	O
use	O
thereof	O
as	O
protein	B-GENE
kinase	I-GENE
inhibitors	O
.	O


Disclosed	O
is	O
the	O
identification,	O
provision	O
and	O
use	O
of	O
a	O
panel	O
of	O
biomarkers	O
that	O
predict	O
sensitivity	O
or	O
resistance	O
to	O
gefitinib	O
and	O
other	O
EGFR	B-GENE
inhibitors,	O
and	O
products	O
and	O
processes	O
related	O
thereto	O
.	O
Specifically,	O
a	O
method	O
is	O
described	O
for	O
selecting	O
a	O
cancer	O
patient	O
who	O
is	O
predicted	O
to	O
benefit	O
from	O
therapeutic	O
administration	O
of	O
an	O
EGFR	B-GENE
inhibitor,	O
an	O
agonist	O
thereof,	O
or	O
a	O
drug	O
having	O
substantially	O
similar	O
biological	O
activity	O
as	O
EGFR	B-GENE
inhibitor	O
.	O
Also	O
described	O
is	O
a	O
method	O
to	O
identify	O
molecules	O
that	O
interact	O
with	O
the	O
EGFR	B-GENE
pathway	O
to	O
allow	O
or	O
enhance	O
responsiveness	O
to	O
EGFR	B-GENE
inhibitors,	O
as	O
well	O
as	O
a	O
plurality	O
of	O
polynucleotides	O
or	O
antibodies	O
for	O
the	O
detection	O
of	O
the	O
expression	O
of	O
genes	O
that	O
are	O
indicative	O
of	O
sensitivity	O
or	O
resistance	O
to	O
EGFR	B-GENE
inhibitors,	O
an	O
agonist	O
thereof,	O
or	O
a	O
drug	O
having	O
substantially	O
similar	O
biological	O
activity	O
as	O
EGFR	B-GENE
inhibitors	O
.	O
A	O
method	O
to	O
identify	O
a	O
compound	O
with	O
the	O
potential	O
to	O
enhance	O
the	O
efficacy	O
of	O
EGFR	B-GENE
inhibitors	O
is	O
also	O
described	O
.	O


This	O
invention	O
relates	O
to	O
oligonucleotide	O
sequences	O
and	O
their	O
derivatives	O
.	O
These	O
oligonucleotide	O
sequences	O
are	O
capable	O
of	O
hybridising	O
with	O
the	O
genes	O
or	O
with	O
products	O
of	O
the	O
genes	O
coding	O
for	O
the	O
PKC-beta	B-GENE
1	I-GENE
.	O
This	O
invention	O
also	O
relates	O
to	O
the	O
use	O
of	O
these	O
oligonucleotide	O
sequences	O
as	O
a	O
depigmenting	O
or	O
bleaching	O
agent	O
for	O
the	O
skin	O
in	O
a	O
cosmetic	O
composition	O
or	O
in	O
a	O
topical	O
pharmaceutical	O
composition	O
.	O


The	O
present	O
invention	O
provides	O
a	O
method	O
for	O
inhibiting	O
secretase	B-GENE
activity	O
.	O
A	O
method	O
for	O
promoting	O
the	O
sensitivity	O
of	O
a	O
secretase	B-GENE
inhibitor,	O
a	O
method	O
for	O
binding	O
synoviolin	B-GENE
to	O
Herp	B-GENE
(	O
homocysteine-inducible	B-GENE
endoplasmic	I-GENE
reticulum	I-GENE
stress-inducible	I-GENE
ubiquitin-like	I-GENE
domain	I-GENE
member	I-GENE
1	I-GENE
)	O
,	O
or	O
the	O
like	O
is	O
employed	O
to	O
inhibit	O
secretase	B-GENE
activity	O
.	O


The	O
present	O
invention	O
relates	O
to	O
therapeutic	O
combinations	O
and	O
methods	O
of	O
inhibiting	O
the	O
proliferation	O
of	O
cancerous	O
cells,	O
the	O
abnormal	O
growth	O
of	O
cells,	O
and	O
tumor	O
cell	O
growth	O
using	O
the	O
combination	O
of	O
a	O
hedgehog	B-GENE
inhibitor	O
with	O
chemotherapy	O
and	O
/	O
or	O
radiation	O
therapy	O
.	O
The	O
present	O
invention	O
also	O
relates	O
to	O
methods	O
of	O
enhancing	O
the	O
antiproliferative	O
effect	O
of	O
chemotherapy	O
and	O
/	O
or	O
radiation	O
therapy	O
in	O
a	O
mammalian	O
cancer	O
patient	O
undergoing	O
either	O
chemotherapy	O
or	O
radiation	O
or	O
a	O
combination	O
of	O
radiation	O
and	O
chemotherapy	O
by	O
co-administering	O
a	O
therapeutically	O
amount	O
of	O
a	O
hedgehog	B-GENE
inhibitor,	O
concurrently	O
or	O
sequentially,	O
with	O
the	O
chemotherapy	O
and	O
/	O
or	O
radiation	O
therapy	O
.	O


The	O
present	O
invention	O
relates	O
to	O
compounds	O
and	O
methods	O
of	O
treating,	O
preventing,	O
or	O
lessening	O
the	O
severity	O
of	O
drug-resistant	O
Gram-positive	O
bacterial	O
infections	O
in	O
mammals	O
.	O
The	O
compounds	O
consist	O
of	O
a	O
combination	O
of	O
a	O
gyrase	B-GENE
B	I-GENE
inhibitor	O
and	O
a	O
protein	O
synthesis	O
inhibitor	O
.	O
These	O
compounds	O
demonstrate	O
antibacterial	O
activity	O
against	O
drug-resistant	O
strains	O
of	O
Gram-positive	O
bacteria,	O
and	O
in	O
particular,	O
methicillin-resistant	O
Staphylococcus	O
aureus	O
(	O
MRSA	O
)	O
.	O
Methods	O
for	O
inhibiting	O
the	O
activity	O
of	O
strains	O
of	O
Gram-positive	O
bacteria	O
and	O
methods	O
for	O
treating	O
a	O
bacterial	O
infection	O
caused	O
by	O
such	O
organisms	O
are	O
described	O
herein	O
.	O


Imidazo-quinoline,	O
-pyridine,	O
and	O
-naphthyridine	O
ring	O
systems	O
(	O
particularly	O
quinolines,	O
tetrahydroquinolines,	O
pyridines,	O
1,5-naphthyridines,	O
1,5-tetrahydronaphthyridines	O
)	O
substituted	O
at	O
the	O
1-position	O
with	O
a	O
cyclic	O
substituent,	O
pharmaceutical	O
compositions	O
containing	O
the	O
compounds,	O
and	O
methods	O
of	O
use	O
of	O
these	O
compounds	O
as	O
immunomodulators,	O
for	O
inducing	O
cytokine	B-GENE
biosynthesis	O
in	O
animals	O
and	O
in	O
the	O
treatment	O
of	O
diseases	O
including	O
viral	O
and	O
neoplastic	O
diseases	O
are	O
disclosed	O
.	O


CRF	B-GENE
receptor	O
antagonists	O
are	O
disclosed	O
which	O
have	O
utility	O
in	O
the	O
treatment	O
of	O
a	O
variety	O
of	O
disorders	O
in	O
mammals,	O
including	O
the	O
treatment	O
of	O
disorders,	O
such	O
as	O
stroke,	O
manifesting	O
hypersecretion	O
of	O
CRF	B-GENE
.	O
The	O
CRF	B-GENE
receptor	O
antagonists	O
of	O
this	O
invention	O
have	O
the	O
following	O
structure	O
:	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
including	O
stereoisomers,	O
prodrugs	O
and	O
pharmaceutically	O
acceptable	O
salts	O
thereof,	O
wherein	O
R1,	O
R2,	O
R5,	O
Ar,	O
and	O
Het	O
are	O
as	O
defined	O
herein	O
.	O
Compositions	O
containing	O
a	O
CRF	B-GENE
receptor	O
antagonist	O
in	O
combination	O
with	O
a	O
pharmaceutically	O
acceptable	O
carrier	O
are	O
also	O
disclosed,	O
as	O
well	O
as	O
methods	O
for	O
use	O
of	O
the	O
same	O
.	O


Compositions	O
and	O
methods	O
of	O
using	O
compositions	O
for	O
treatment	O
of	O
inflammatory	O
diseases	O
and	O
immune	O
disorders	O
are	O
provided	O
.	O
Allylamino	O
compounds	O
are	O
disclosed	O
which	O
are	O
inhibitors	O
of	O
semicarbazide-sensitive	B-GENE
amine	I-GENE
oxidase	I-GENE
(	O
SSAO	B-GENE
)	O
and	O
/	O
or	O
vascular	B-GENE
adhesion	I-GENE
protein	I-GENE
1	I-GENE
(	O
VAP-1	B-GENE
)	O
.	O
The	O
compounds	O
have	O
therapeutic	O
utility	O
in	O
suppressing	O
inflammation	O
and	O
inflammatory	O
responses,	O
and	O
in	O
treatment	O
of	O
several	O
disorders,	O
including	O
multiple	O
sclerosis	O
and	O
stroke	O
.	O


This	O
invention	O
relates	O
to	O
a	O
novel	O
class	O
of	O
compounds,	O
diagrammed	O
below,	O
wherein	O
R1,	O
R2,	O
R3,	O
R4,	O
R5,	O
R6,	O
R7,	O
D	O
and	O
n	O
are	O
defined	O
therein,	O
which	O
are	O
cysteine	B-GENE
protein	I-GENE
inhibitors,	O
including,	O
but	O
not	O
limited	O
to,	O
inhibitors	O
of	O
cathepsins	B-GENE
K,	I-GENE
L,	I-GENE
S	I-GENE
and	I-GENE
B	I-GENE
.	O
These	O
compounds	O
are	O
useful	O
for	O
treating	O
diseases	O
in	O
which	O
inhibition	O
of	O
bone	O
reportion	O
is	O
indicated,	O
such	O
as	O
osteoporosis	O
.	O


The	O
present	O
invention	O
is	O
directed	O
to	O
certain	O
5-phenyl-5,6,7,8-hydroquinoline	O
compounds	O
which	O
are	O
useful	O
as	O
neurokinin-1	B-GENE
(NK-1)	I-GENE
receptor	I-GENE
antagonists,	O
and	O
inhibitors	O
of	O
tachykinin	B-GENE
and	O
in	O
particular	O
substance	B-GENE
P	I-GENE
.	O
The	O
invention	O
is	O
also	O
concerned	O
with	O
pharmaceutical	O
formulations	O
comprising	O
these	O
compounds	O
as	O
active	O
ingredients	O
and	O
the	O
use	O
of	O
the	O
compounds	O
and	O
their	O
formulations	O
in	O
the	O
treatment	O
of	O
certain	O
disorders,	O
including	O
emesis,	O
urinary	O
incontinence,	O
depression,	O
and	O
anxiety	O
.	O


The	O
present	O
invention	O
provides	O
acid	O
salts,	O
such	O
as	O
sulfate,	O
hydrochloride,	O
and	O
methanesulfonate,	O
of	O
4-	O
(	O
1-	O
(	O
(	O
4-methylbenzothiophen-3-yl	O
)	O
methyl	O
)	O
benzimidazol-2-ylthio	O
)	O
butanoic	O
acid	O
and	O
the	O
crystals	O
thereof	O
.	O
These	O
benzimidazole	O
derivatives	O
and	O
the	O
crystals	O
thereof	O
have	O
an	O
in	O
vivo	O
chymase	B-GENE
inhibitory	O
activity	O
and	O
can	O
be	O
used	O
as	O
a	O
preventive	O
or	O
therapeutic	O
agent	O
for	O
inflammatory	O
diseases,	O
allergic	O
diseases,	O
respiratory	O
diseases,	O
circulatory	O
diseases,	O
or	O
bone	O
/	O
cartilage	O
metabolic	O
diseases	O
.	O


Compounds	O
of	O
the	O
present	O
invention,	O
and	O
pharmaceutically	O
acceptable	O
compositions	O
thereof,	O
are	O
useful	O
as	O
modulators	O
of	O
ATP-Binding	B-GENE
Cassette	I-GENE
(“ABC”)	I-GENE
transporters	I-GENE
or	O
fragments	O
thereof,	O
including	O
Cystic	B-GENE
Fibrosis	I-GENE
Transmembrane	I-GENE
Conductance	I-GENE
Regulator	I-GENE
(	O
“CFTR”	O
)	O
.	O
The	O
present	O
invention	O
also	O
relates	O
to	O
methods	O
of	O
treating	O
ABC	B-GENE
transporter	I-GENE
mediated	O
diseases	O
using	O
compounds	O
of	O
the	O
present	O
invention	O
.	O


The	O
present	O
invention	O
relates	O
to	O
a	O
GPR40	B-GENE
receptor	O
function	O
regulator	O
comprising	O
a	O
fused	O
imidazole	O
compound	O
represented	O
by	O
the	O
formula	O
:	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
wherein	O
each	O
symbol	O
is	O
as	O
defined	O
in	O
the	O
specification,	O
or	O
a	O
salt	O
thereof	O
or	O
a	O
prodrug	O
thereof	O
.	O
The	O
GPR40	B-GENE
receptor	O
function	O
regulator	O
is	O
useful	O
as	O
an	O
agent	O
for	O
the	O
prophylaxis	O
or	O
treatment	O
of	O
obesity,	O
hyperinsulinemia,	O
type	O
2	O
diabetes	O
and	O
the	O
like	O
.	O


According	O
to	O
the	O
present	O
invention,	O
there	O
is	O
provided	O
a	O
method	O
for	O
treating	O
a	O
motor	O
neuron	O
disease,	O
comprising	O
the	O
step	O
of	O
administering	O
a	O
therapeutically	O
effective	O
amount	O
of	O
a	O
compound	O
having	O
serotonin	B-GENE
receptor	I-GENE
antagonist	O
activity	O
or	O
its	O
pharmacologically	O
acceptable	O
salt	O
or	O
their	O
solvate	O
optionally	O
together	O
with	O
a	O
pharmaceutically	O
acceptable	O
carrier	O
to	O
a	O
mammal	O
for	O
which	O
the	O
treatment	O
of	O
said	O
disease	O
is	O
indicated	O
.	O


The	O
present	O
invention	O
relates	O
to	O
a	O
2-phenylthiophene	O
derivative	O
or	O
a	O
salt	O
thereof,	O
wherein	O
the	O
thiophene	O
ring	O
is	O
substituted	O
with	O
a	O
carboxyl	O
group	O
or	O
the	O
like	O
and	O
the	O
benzene	O
ring	O
has	O
an	O
electron-withdrawing	O
group	O
such	O
as	O
a	O
cyano	O
group	O
and	O
an	O
electron-donating	O
group	O
such	O
as	O
a	O
substituted	O
alkoxy	O
group	O
at	O
the	O
same	O
time	O
.	O
Since	O
the	O
compound	O
of	O
the	O
invention	O
has	O
good	O
xanthine	O
oxidase-inhibitory	O
action	O
and	O
uric	O
acid-lowering	O
action	O
and	O
does	O
not	O
have	O
a	O
structure	O
derived	O
from	O
nucleic	O
acid,	O
the	O
compound	O
has	O
advantages	O
of	O
high	O
safety	O
and	O
excellent	O
effects	O
as	O
compared	O
with	O
conventional	O
compounds	O
and	O
is	O
useful	O
as	O
a	O
therapeutic	O
or	O
preventive	O
agent	O
for	O
hyperuricemia,	O
gout,	O
inflammatory	O
bowel	O
diseases,	O
diabetic	O
kidney	O
diseases,	O
diabetic	O
retinopathy,	O
or	O
the	O
like	O
.	O


Compounds	O
of	O
the	O
formula	O
(	O
I	O
)	O
:	O
in	O
which	O
R,	O
R1	O
and	O
R2	O
are	O
as	O
defined	O
in	O
the	O
description,	O
the	O
use	O
thereof	O
for	O
the	O
treatment	O
of	O
dyslipidaemia,	O
atherosclerosis	O
and	O
diabetes,	O
pharmaceutical	O
compositions	O
comprising	O
them,	O
and	O
.	O
processes	O
for	O
the	O
preparation	O
of	O
these	O
compounds	O
.	O
Compounds	O
of	O
formula	O
(	O
I	O
)	O
are	O
activators	O
of	O
PPARα	B-GENE
and	O
PPARα	B-GENE
isoforms	O
.	O


An	O
object	O
of	O
the	O
present	O
invention	O
is	O
to	O
provide	O
a	O
cerebral	O
infarction	O
suppressant	O
which	O
is	O
effective	O
for	O
brain	O
tissue	O
necrosis	O
attributed	O
to	O
long-time	O
ischemia	O
as	O
in	O
actual	O
cerebral	O
infarction	O
and	O
has	O
fewer	O
side	O
effects	O
.	O
The	O
suppressant	O
for	O
cerebral	O
infarction	O
attributed	O
to	O
long-time	O
ischemia	O
according	O
to	O
the	O
present	O
invention	O
is	O
characterized	O
in	O
that	O
a	O
histidine	O
and	O
an	O
H3-receptor	B-GENE
blocker	O
or	O
a	O
histidine	O
and	O
a	O
histamine	B-GENE
N-methyltransferase	I-GENE
inhibitor	O
are	O
comprised	O
as	O
active	O
ingredients	O
.	O


The	O
present	O
invention	O
relates	O
to	O
a	O
compound	O
represented	O
by	O
the	O
following	O
formula	O
:	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
	O
or	O
a	O
pharmaceutically	O
acceptable	O
salt	O
thereof,	O
or	O
a	O
solvate	O
thereof,	O
or	O
a	O
combination	O
thereof,	O
wherein	O
R1,	O
R2,	O
and	O
X	O
are	O
as	O
defined	O
herein	O
.	O
Compounds	O
of	O
the	O
present	O
invention	O
are	O
useful	O
as	O
progesterone	B-GENE
receptor	I-GENE
modulators	O
.	O


The	O
present	O
invention	O
is	O
directed	O
to	O
novel	O
hexanoic	O
acid	O
derivatives	O
which	O
are	O
inhibitors	O
of	O
the	O
dipeptidyl	B-GENE
peptidase-IV	I-GENE
enzyme	O
(	O
“DPP-IV	O
inhibitors”	O
)	O
and	O
which	O
are	O
useful	O
in	O
the	O
treatment	O
or	O
prevention	O
of	O
diseases	O
in	O
which	O
the	O
dipeptidyl	B-GENE
peptidase-IV	I-GENE
enzyme	O
is	O
involved,	O
particularly	O
in	O
the	O
treatment	O
of	O
type	O
2	O
diabetes	O
and	O
conditions	O
that	O
are	O
associated	O
with	O
the	O
same	O
.	O
In	O
addition,	O
the	O
present	O
invention	O
provides	O
pharmaceutical	O
compositions	O
useful	O
in	O
inhibiting	O
DPP-IV	B-GENE
enzyme,	O
comprising	O
a	O
therapeutically	O
effective	O
amount	O
of	O
hexanoic	O
acid	O
derivatives	O
.	O
Moreover,	O
the	O
present	O
invention	O
provides	O
a	O
method	O
of	O
inhibiting	O
DPP-IV	B-GENE
comprising	O
administering	O
to	O
a	O
mammal	O
in	O
need	O
of	O
such	O
treatment	O
a	O
therapeutically	O
effective	O
amount	O
of	O
a	O
single	O
or	O
a	O
combination	O
of	O
hexanoic	O
acid	O
derivatives	O
of	O
the	O
invention	O
.	O
The	O
invention	O
further	O
relates	O
to	O
the	O
kits	O
and	O
other	O
articles	O
of	O
manufacture	O
for	O
treating	O
disease	O
states	O
associated	O
with	O
DPP-IV	B-GENE
enzyme	O
.	O
The	O
invention	O
further	O
relates	O
to	O
a	O
method	O
of	O
identifying	O
a	O
compound	O
that	O
has	O
dipeptidyl	B-GENE
peptidase-IV	I-GENE
enzyme	O
inhibition	O
activity,	O
comprising	O
following	O
steps	O
:	O
1	O
.	O
Define	O
the	O
residues	O
of	O
the	O
active	O
site	O
of	O
DPP-IV	B-GENE
2	O
.	O
Define	O
the	O
geometry	O
and	O
force	O
field	O
relationship	O
of	O
the	O
residues	O
identified	O
above	O
in	O
(	O
I	O
)	O
3	O
.	O
Define	O
the	O
physical	O
parameters	O
of	O
the	O
active	O
site	O
identified	O
in	O
(	O
1	O
)	O
4	O
.	O
Validate	O
the	O
model	O
based	O
on	O
mutational	O
analysis	O
and	O
in-vitro	O
inhibitor	O
binding	O
studies	O
5	O
.	O
Screen	O
the	O
library	O
for	O
scaffolds	O
and	O
small	O
molecules	O
that	O
satisfy	O
the	O
model	O
developed	O
in	O
(	O
3	O
)	O
and	O
validated	O
in	O
(	O
4	O
)	O
above	O
.	O
6	O
.	O
Dock	O
